#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.ANTENNA.ef1decee-a1e9-480f-b2d1-264eddd0b744_Trajectory.txt
# RunID         : PySara
# ObjectID      : ef1decee-a1e9-480f-b2d1-264eddd0b744
# ObjectName    : ANTENNA
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1466.300          76.451    -52.108    -70.629            6.395        11342.798      0.480      0.000      0.000    0.02002   22.26443           -2.09312      195.82444         3.189e-05         6.527e+02         2.905e+00 
  1467.300          76.216    -52.163    -70.654            6.366        11349.101      0.479      0.000      0.000    0.01932   22.14064           -2.12388      195.83748         3.305e-05         6.705e+02         2.978e+00 
  1468.300          75.979    -52.217    -70.679            6.337        11355.375      0.478      0.000      0.000    0.01863   22.01441           -2.15530      195.85048         3.426e-05         6.888e+02         3.052e+00 
  1469.300          75.740    -52.271    -70.704            6.307        11361.619      0.477      0.000      0.000    0.01797   21.88568           -2.18738      195.86343         3.553e-05         7.075e+02         3.130e+00 
  1470.300          75.498    -52.325    -70.729            6.276        11367.834      0.476      0.000      0.000    0.01732   21.75436           -2.22016      195.87634         3.686e-05         7.268e+02         3.210e+00 
  1471.300          75.254    -52.378    -70.754            6.245        11374.018      0.475      0.000      0.000    0.01669   21.62039           -2.25366      195.88919         3.824e-05         7.466e+02         3.292e+00 
  1472.300          75.007    -52.431    -70.779            6.212        11380.170      0.474      0.000      0.000    0.01608   21.48369           -2.28789      195.90199         3.969e-05         7.669e+02         3.377e+00 
  1473.300          74.758    -52.484    -70.803            6.179        11386.290      0.474      0.000      0.000    0.01549   21.34418           -2.32289      195.91473         4.121e-05         7.877e+02         3.465e+00 
  1474.300          74.506    -52.537    -70.828            6.145        11392.377      0.474      0.000      0.000    0.01492   21.20178           -2.35868      195.92741         4.280e-05         8.091e+02         3.555e+00 
  1475.300          74.252    -52.589    -70.852            6.110        11398.429      0.473      0.000      0.000    0.01436   21.05643           -2.39528      195.94003         4.446e-05         8.310e+02         3.649e+00 
  1476.300          73.995    -52.641    -70.877            6.074        11404.447      0.473      0.000      0.000    0.01382   20.90804           -2.43272      195.95258         4.620e-05         8.533e+02         3.744e+00 
  1477.300          73.736    -52.693    -70.901            6.037        11410.428      0.473      0.000      0.000    0.01330   20.75654           -2.47103      195.96505         4.801e-05         8.762e+02         3.843e+00 
